dailyAverageExchangeRateId,currencyCode,rateToEur,date
,PLN,4.262297,2019-01-31
,PLN,4.287878,2019-02-1
,PLN,4.287834,2019-02-2
,PLN,4.287834,2019-02-3
,PLN,4.288241,2019-02-4
,PLN,4.287034,2019-02-5
,PLN,4.295733,2019-02-6
,PLN,4.308588,2019-02-7
,PLN,4.3136,2019-02-8
,PLN,4.312077,2019-02-9
,PLN,4.312077,2019-02-10
,PLN,4.324621,2019-02-11
,PLN,4.331151,2019-02-12
,PLN,4.336405,2019-02-13
,PLN,4.339679,2019-02-14
,PLN,4.329982,2019-02-15
,PLN,4.332207,2019-02-16
,PLN,4.332207,2019-02-17
,PLN,4.33008,2019-02-18
,PLN,4.332134,2019-02-19
,PLN,4.332776,2019-02-20
,PLN,4.33835,2019-02-21
,PLN,4.335116,2019-02-22
,PLN,4.338193,2019-02-23
,PLN,4.336312,2019-02-25
,PLN,4.32379,2019-02-26
,PLN,4.316496,2019-02-27
,PLN,4.302101,2019-02-28
,PLN,4.304156,2019-03-1
,PLN,4.309412,2019-03-2
,PLN,4.309412,2019-03-3
,PLN,4.302957,2019-03-4
,PLN,4.298066,2019-03-5
,PLN,4.298065,2019-03-6
,PLN,4.311874,2019-03-7
,PLN,4.297969,2019-03-8
,PLN,4.304276,2019-03-9
,PLN,4.301241,2019-03-10
,PLN,4.303247,2019-03-11
,PLN,4.296177,2019-03-12
,PLN,4.300099,2019-03-13
,PLN,4.302031,2019-03-14
,PLN,4.299916,2019-03-15
,PLN,4.30739,2019-03-16
,PLN,4.30739,2019-03-17
,PLN,4.290092,2019-03-18
,PLN,4.288519,2019-03-19
,PLN,4.284668,2019-03-20
,PLN,4.285155,2019-03-21
,PLN,4.301541,2019-03-22
,PLN,4.30597,2019-03-23
,PLN,4.293121,2019-03-24
,PLN,4.292123,2019-03-25
,PLN,4.29019,2019-03-26
,PLN,4.292405,2019-03-27
,PLN,4.297104,2019-03-28
,PLN,4.306064,2019-03-29
,PLN,4.309878,2019-03-30
,PLN,4.309878,2019-03-31
,PLN,4.297348,2019-04-1
,PLN,4.29812,2019-04-2
,PLN,4.287923,2019-04-3
,PLN,4.288888,2019-04-4
,PLN,4.289812,2019-04-5
,PLN,4.297685,2019-04-7
,PLN,4.288813,2019-04-8
,PLN,4.286566,2019-04-9
,PLN,4.280101,2019-04-10
,PLN,4.282289,2019-04-11
,PLN,4.275975,2019-04-12
,PLN,4.284055,2019-04-13
,PLN,4.287267,2019-04-14
,PLN,4.273144,2019-04-15
,PLN,4.273151,2019-04-16
,PLN,4.271498,2019-04-17
,PLN,4.281592,2019-04-18
,PLN,4.279602,2019-04-19
,PLN,4.282557,2019-04-20
,PLN,4.282557,2019-04-21
,PLN,4.283934,2019-04-22
,PLN,4.284008,2019-04-23
,PLN,4.296266,2019-04-24
,PLN,4.291193,2019-04-25
,PLN,4.294242,2019-04-26
,PLN,4.286544,2019-04-27
,PLN,4.286544,2019-04-28
,PLN,4.293326,2019-04-29
,PLN,4.286171,2019-04-30
,PLN,4.281145,2019-05-1
,PLN,4.286225,2019-05-2
,PLN,4.277436,2019-05-3
,PLN,4.279884,2019-05-4
,PLN,4.279884,2019-05-5
,PLN,4.285338,2019-05-6
,PLN,4.291373,2019-05-7
,PLN,4.293303,2019-05-8
,PLN,4.29788,2019-05-9
,PLN,4.298887,2019-05-10
,PLN,4.296797,2019-05-11
,PLN,4.296797,2019-05-12
,PLN,4.308098,2019-05-13
,PLN,4.307121,2019-05-14
,PLN,4.301259,2019-05-15
,PLN,4.299868,2019-05-16
,PLN,4.305365,2019-05-17
,PLN,4.307674,2019-05-18
,PLN,4.307674,2019-05-19
,PLN,4.299171,2019-05-20
,PLN,4.307127,2019-05-21
,PLN,4.306223,2019-05-22
,PLN,4.305445,2019-05-23
,PLN,4.292077,2019-05-24
,PLN,4.298081,2019-05-25
,PLN,4.293655,2019-05-26
,PLN,4.289192,2019-05-27
,PLN,4.29668,2019-05-28
,PLN,4.295012,2019-05-29
,PLN,4.290187,2019-05-30
,PLN,4.282333,2019-05-31
,PLN,4.293937,2019-06-1
,PLN,4.282627,2019-06-2
,PLN,4.281305,2019-06-3
,PLN,4.279377,2019-06-4
,PLN,4.277956,2019-06-5
,PLN,4.274478,2019-06-6
,PLN,4.259944,2019-06-7
,PLN,4.262318,2019-06-8
,PLN,4.262318,2019-06-9
,PLN,4.262858,2019-06-10
,PLN,4.263095,2019-06-11
,PLN,4.257631,2019-06-12
,PLN,4.255308,2019-06-13
,PLN,4.257326,2019-06-14
,PLN,4.256304,2019-06-15
,PLN,4.256304,2019-06-16
,PLN,4.261467,2019-06-17
,PLN,4.258822,2019-06-18
,PLN,4.267704,2019-06-19
,PLN,4.253457,2019-06-20
,PLN,4.254502,2019-06-21
,PLN,4.266041,2019-06-22
,PLN,4.266041,2019-06-23
,PLN,4.25247,2019-06-24
,PLN,4.256381,2019-06-25
,PLN,4.260788,2019-06-26
,PLN,4.251866,2019-06-27
,PLN,4.244489,2019-06-28
,PLN,4.252083,2019-06-29
,PLN,4.252083,2019-06-30
,PLN,4.239366,2019-07-1
,PLN,4.244125,2019-07-2
,PLN,4.240015,2019-07-3
,PLN,4.24365,2019-07-4
,PLN,4.251099,2019-07-5
,PLN,4.261526,2019-07-6
,PLN,4.261526,2019-07-7
,PLN,4.259246,2019-07-8
,PLN,4.266055,2019-07-9
,PLN,4.267978,2019-07-10
,PLN,4.266862,2019-07-11
,PLN,4.268999,2019-07-12
,PLN,4.276273,2019-07-13
,PLN,4.276273,2019-07-14
,PLN,4.259737,2019-07-15
,PLN,4.258625,2019-07-16
,PLN,4.261287,2019-07-17
,PLN,4.258633,2019-07-18
,PLN,4.250039,2019-07-19
,PLN,4.251316,2019-07-20
,PLN,4.256989,2019-07-21
,PLN,4.247859,2019-07-22
,PLN,4.256113,2019-07-23
,PLN,4.254974,2019-07-24
,PLN,4.261145,2019-07-25
,PLN,4.274719,2019-07-26
,PLN,4.279034,2019-07-27
,PLN,4.279034,2019-07-28
,PLN,4.287648,2019-07-29
,PLN,4.297767,2019-07-30
,PLN,4.28519,2019-07-31
,PLN,4.302815,2019-08-1
,PLN,4.308722,2019-08-2
,PLN,4.31826,2019-08-3
,PLN,4.31826,2019-08-4
,PLN,4.316891,2019-08-5
,PLN,4.317182,2019-08-6
,PLN,4.321188,2019-08-7
,PLN,4.321878,2019-08-8
,PLN,4.324572,2019-08-9
,PLN,4.367093,2019-08-10
,PLN,4.367093,2019-08-11
,PLN,4.32816,2019-08-12
,PLN,4.332573,2019-08-13
,PLN,4.375362,2019-08-14
,PLN,4.373127,2019-08-15
,PLN,4.337651,2019-08-16
,PLN,4.340767,2019-08-18
,PLN,4.366234,2019-08-19
,PLN,4.35979,2019-08-20
,PLN,4.348157,2019-08-21
,PLN,4.359673,2019-08-22
,PLN,4.374649,2019-08-23
,PLN,4.414538,2019-08-24
,PLN,4.414538,2019-08-25
,PLN,4.358296,2019-08-26
,PLN,4.375527,2019-08-27
,PLN,4.388413,2019-08-28
,PLN,4.389755,2019-08-29
,PLN,4.379698,2019-08-30
,PLN,4.384872,2019-08-31
,PLN,4.384872,2019-09-1
,PLN,4.360484,2019-09-2
,PLN,4.34491,2019-09-3
,PLN,4.337862,2019-09-4
,PLN,4.338535,2019-09-5
,PLN,4.341235,2019-09-6
,PLN,4.379029,2019-09-7
,PLN,4.379029,2019-09-8
,PLN,4.337098,2019-09-9
,PLN,4.331253,2019-09-10
,PLN,4.342029,2019-09-11
,PLN,4.336745,2019-09-12
,PLN,4.319753,2019-09-13
,PLN,4.356662,2019-09-14
,PLN,4.356662,2019-09-15
,PLN,4.327735,2019-09-16
,PLN,4.340048,2019-09-17
,PLN,4.338772,2019-09-18
,PLN,4.343627,2019-09-19
,PLN,4.373638,2019-09-20
,PLN,4.37289,2019-09-21
,PLN,4.37289,2019-09-22
,PLN,4.392351,2019-09-23
,PLN,4.379703,2019-09-24
,PLN,4.382628,2019-09-25
,PLN,4.387663,2019-09-26
,PLN,4.380794,2019-09-27
,PLN,4.381284,2019-09-28
,PLN,4.381284,2019-09-29
,PLN,4.370957,2019-09-30
,PLN,4.382367,2019-10-1
,PLN,4.36016,2019-10-2
,PLN,4.329379,2019-10-3
,PLN,4.318726,2019-10-4
,PLN,4.331122,2019-10-7
,PLN,4.325539,2019-10-8
,PLN,4.321206,2019-10-9
,PLN,4.313271,2019-10-10
,PLN,4.300287,2019-10-11
,PLN,4.299952,2019-10-12
,PLN,4.299952,2019-10-13
,PLN,4.293379,2019-10-14
,PLN,4.291352,2019-10-15
,PLN,4.286284,2019-10-16
,PLN,4.28163,2019-10-17
,PLN,4.284195,2019-10-18
,PLN,4.281889,2019-10-19
,PLN,4.281889,2019-10-20
,PLN,4.277239,2019-10-21
,PLN,4.26889,2019-10-22
,PLN,4.272412,2019-10-23
,PLN,4.274045,2019-10-24
,PLN,4.278365,2019-10-25
,PLN,4.278569,2019-10-26
,PLN,4.278569,2019-10-27
,PLN,4.273166,2019-10-28
,PLN,4.264472,2019-10-29
,PLN,4.259317,2019-10-30
,PLN,4.260665,2019-10-31
,PLN,4.251022,2019-11-1
,PLN,4.262272,2019-11-2
,PLN,4.25331,2019-11-3
,PLN,4.266762,2019-11-4
,PLN,4.266205,2019-11-5
,PLN,4.265451,2019-11-6
,PLN,4.25981,2019-11-7
,PLN,4.262802,2019-11-8
,PLN,4.265105,2019-11-9
,PLN,4.265105,2019-11-10
,PLN,4.271922,2019-11-11
,PLN,4.277197,2019-11-12
,PLN,4.289136,2019-11-13
,PLN,4.285533,2019-11-14
,PLN,4.27651,2019-11-15
,PLN,4.274311,2019-11-16
,PLN,4.274311,2019-11-17
,PLN,4.293286,2019-11-18
,PLN,4.286002,2019-11-19
,PLN,4.295368,2019-11-20
,PLN,4.299767,2019-11-21
,PLN,4.297791,2019-11-22
,PLN,4.297425,2019-11-23
,PLN,4.297893,2019-11-24
,PLN,4.298837,2019-11-25
,PLN,4.305497,2019-11-26
,PLN,4.309614,2019-11-27
,PLN,4.322559,2019-11-28
,PLN,4.315334,2019-11-29
,PLN,4.315975,2019-11-30
,PLN,4.315975,2019-12-1
,PLN,4.282518,2019-12-2
,PLN,4.282536,2019-12-3
,PLN,4.2799,2019-12-4
,PLN,4.27696,2019-12-5
,PLN,4.279147,2019-12-6
,PLN,4.275811,2019-12-7
,PLN,4.275811,2019-12-8
,PLN,4.284204,2019-12-9
,PLN,4.289287,2019-12-10
,PLN,4.282886,2019-12-11
,PLN,4.286667,2019-12-12
,PLN,4.269608,2019-12-13
,PLN,4.259312,2019-12-16
,PLN,4.260277,2019-12-17
,PLN,4.272338,2019-12-18
,PLN,4.258571,2019-12-19
,PLN,4.255884,2019-12-20
,PLN,4.267968,2019-12-23
,PLN,4.26337,2019-12-24
,PLN,4.365146,2019-12-25
,PLN,4.26163,2019-12-26
,PLN,4.259654,2019-12-27
,PLN,4.260522,2019-12-28
,PLN,4.260522,2019-12-29
,PLN,4.253982,2019-12-30
,PLN,4.253152,2019-12-31
,PLN,4.346872,2020-01-1
,PLN,4.244384,2020-01-2
,PLN,4.241312,2020-01-3
,PLN,4.243121,2020-01-4
,PLN,4.243121,2020-01-5
,PLN,4.235111,2020-01-6
,PLN,4.239542,2020-01-7
,PLN,4.238708,2020-01-8
,PLN,4.244951,2020-01-9
,PLN,4.234688,2020-01-10
,PLN,4.237812,2020-01-13
,PLN,4.219497,2020-01-14
,PLN,4.229164,2020-01-15
,PLN,4.232899,2020-01-16
,PLN,4.241754,2020-01-17
,PLN,4.240567,2020-01-18
,PLN,4.240567,2020-01-19
,PLN,4.242604,2020-01-20
,PLN,4.231336,2020-01-21
,PLN,4.240029,2020-01-22
,PLN,4.247902,2020-01-23
,PLN,4.256615,2020-01-24
,PLN,4.257072,2020-01-25
,PLN,4.257072,2020-01-26
,PLN,4.278614,2020-01-27
,PLN,4.273399,2020-01-28
,PLN,4.285282,2020-01-29
,PLN,4.289535,2020-01-30
,PLN,4.296867,2020-01-31
,PLN,4.296711,2020-02-1
,PLN,4.296711,2020-02-2
,PLN,4.300924,2020-02-3
,PLN,4.275425,2020-02-4
,PLN,4.247388,2020-02-5
,PLN,4.25808,2020-02-6
,PLN,4.273911,2020-02-7
,PLN,4.273654,2020-02-8
,PLN,4.273654,2020-02-9
,PLN,4.270481,2020-02-10
,PLN,4.2578,2020-02-11
,PLN,4.25324,2020-02-12
,PLN,4.24796,2020-02-13
,PLN,4.245506,2020-02-14
,PLN,4.24786,2020-02-15
,PLN,4.24786,2020-02-16
,PLN,4.258677,2020-02-17
,PLN,4.271474,2020-02-18
,PLN,4.269824,2020-02-19
,PLN,4.282357,2020-02-20
,PLN,4.288964,2020-02-21
,PLN,4.287622,2020-02-22
,PLN,4.287622,2020-02-23
,PLN,4.304678,2020-02-24
,PLN,4.301976,2020-02-25
,PLN,4.312448,2020-02-26
,PLN,4.319272,2020-02-27
,PLN,4.329706,2020-02-28
,PLN,4.333507,2020-02-29
,PLN,4.333507,2020-03-1
,PLN,4.319645,2020-03-2
,PLN,4.303391,2020-03-3
,PLN,4.296364,2020-03-4
,PLN,4.299889,2020-03-5
,PLN,4.300733,2020-03-6
,PLN,4.298069,2020-03-8
,PLN,4.316859,2020-03-9
,PLN,4.315787,2020-03-10
,PLN,4.317641,2020-03-11
,PLN,4.385929,2020-03-12
,PLN,4.373741,2020-03-13
,PLN,4.391323,2020-03-14
,PLN,4.391323,2020-03-15
,PLN,4.439876,2020-03-16
,PLN,4.475275,2020-03-17
,PLN,4.535809,2020-03-18
,PLN,4.559732,2020-03-19
,PLN,4.520667,2020-03-20
,PLN,4.565823,2020-03-21
,PLN,4.565823,2020-03-22
,PLN,4.61068,2020-03-23
,PLN,4.605728,2020-03-24
,PLN,4.575417,2020-03-25
,PLN,4.549459,2020-03-26
,PLN,4.527303,2020-03-27
,PLN,4.549209,2020-03-28
,PLN,4.549768,2020-03-29
,PLN,4.546682,2020-03-30
,PLN,4.560026,2020-03-31
,PLN,4.593705,2020-04-1
,PLN,4.564066,2020-04-2
,PLN,4.579573,2020-04-3
,PLN,4.587359,2020-04-5
,PLN,4.559781,2020-04-6
,PLN,4.527459,2020-04-7
,PLN,4.532273,2020-04-8
,PLN,4.551687,2020-04-9
,PLN,4.55589,2020-04-10
,PLN,4.552941,2020-04-11
,PLN,4.552941,2020-04-12
,PLN,4.562192,2020-04-13
,PLN,4.531956,2020-04-14
,PLN,4.528227,2020-04-15
,PLN,4.55007,2020-04-16
,PLN,4.524128,2020-04-17
,PLN,4.51954,2020-04-18
,PLN,4.51954,2020-04-19
,PLN,4.519348,2020-04-20
,PLN,4.537293,2020-04-21
,PLN,4.557664,2020-04-22
,PLN,4.543999,2020-04-23
,PLN,4.540662,2020-04-24
,PLN,4.535791,2020-04-25
,PLN,4.533844,2020-04-26
,PLN,4.537906,2020-04-27
,PLN,4.548631,2020-04-28
,PLN,4.548663,2020-04-29
,PLN,4.544983,2020-04-30
,PLN,4.568701,2020-05-1
,PLN,4.619251,2020-05-2
,PLN,4.619251,2020-05-3
,PLN,4.556109,2020-05-4
,PLN,4.535736,2020-05-5
,PLN,4.553007,2020-05-6
,PLN,4.553755,2020-05-7
,PLN,4.547246,2020-05-8
,PLN,4.612821,2020-05-9
,PLN,4.612821,2020-05-10
,PLN,4.55992,2020-05-11
,PLN,4.55666,2020-05-12
,PLN,4.569006,2020-05-13
,PLN,4.567178,2020-05-14
,PLN,4.569877,2020-05-15
,PLN,4.568073,2020-05-18
,PLN,4.548191,2020-05-19
,PLN,4.537333,2020-05-20
,PLN,4.516314,2020-05-21
,PLN,4.516591,2020-05-22
,PLN,4.515705,2020-05-23
,PLN,4.515705,2020-05-24
,PLN,4.503031,2020-05-25
,PLN,4.437464,2020-05-26
,PLN,4.43011,2020-05-27
,PLN,4.449352,2020-05-28
,PLN,4.455132,2020-05-29
,PLN,4.448163,2020-05-30
,PLN,4.448163,2020-05-31
,PLN,4.400748,2020-06-1
,PLN,4.389331,2020-06-2
,PLN,4.408614,2020-06-3
,PLN,4.436825,2020-06-4
,PLN,4.43576,2020-06-5
,PLN,4.436261,2020-06-6
,PLN,4.436261,2020-06-7
,PLN,4.429187,2020-06-8
,PLN,4.445308,2020-06-9
,PLN,4.451618,2020-06-10
,PLN,4.482329,2020-06-11
,PLN,4.451639,2020-06-12
,PLN,4.444195,2020-06-13
,PLN,4.444195,2020-06-14
,PLN,4.428437,2020-06-15
,PLN,4.445988,2020-06-16
,PLN,4.464486,2020-06-17
,PLN,4.456453,2020-06-18
,PLN,4.4672,2020-06-19
,PLN,4.463731,2020-06-20
,PLN,4.463731,2020-06-21
,PLN,4.437042,2020-06-22
,PLN,4.44558,2020-06-23
,PLN,4.457272,2020-06-24
,PLN,4.453595,2020-06-25
,PLN,4.464291,2020-06-26
,PLN,4.468206,2020-06-27
,PLN,4.468206,2020-06-28
,PLN,4.462454,2020-06-29
,PLN,4.446291,2020-06-30
,PLN,4.479128,2020-07-1
,PLN,4.463391,2020-07-2
,PLN,4.464667,2020-07-3
,PLN,4.461734,2020-07-4
,PLN,4.461734,2020-07-5
,PLN,4.463648,2020-07-6
,PLN,4.476132,2020-07-7
,PLN,4.479403,2020-07-8
,PLN,4.469135,2020-07-9
,PLN,4.468198,2020-07-10
,PLN,4.46367,2020-07-11
,PLN,4.46367,2020-07-12
,PLN,4.488287,2020-07-13
,PLN,4.472239,2020-07-14
,PLN,4.477201,2020-07-15
,PLN,4.481801,2020-07-16
,PLN,4.477813,2020-07-17
,PLN,4.47797,2020-07-18
,PLN,4.47797,2020-07-19
,PLN,4.456103,2020-07-20
,PLN,4.434412,2020-07-21
,PLN,4.421332,2020-07-22
,PLN,4.404772,2020-07-23
,PLN,4.415593,2020-07-24
,PLN,4.405054,2020-07-25
,PLN,4.405054,2020-07-26
,PLN,4.393801,2020-07-27
,PLN,4.414073,2020-07-28
,PLN,4.416425,2020-07-29
,PLN,4.410448,2020-07-30
,PLN,4.413839,2020-07-31
,PLN,4.415168,2020-08-3
,PLN,4.396406,2020-08-4
,PLN,4.40298,2020-08-5
,PLN,4.412088,2020-08-6
,PLN,4.412586,2020-08-7
,PLN,4.41384,2020-08-8
,PLN,4.414099,2020-08-9
,PLN,4.397168,2020-08-10
,PLN,4.405912,2020-08-11
,PLN,4.3987,2020-08-12
,PLN,4.396405,2020-08-13
,PLN,4.402542,2020-08-14
,PLN,4.397178,2020-08-15
,PLN,4.397178,2020-08-16
,PLN,4.400081,2020-08-17
,PLN,4.378699,2020-08-18
,PLN,4.403206,2020-08-19
,PLN,4.383241,2020-08-20
,PLN,4.410921,2020-08-21
,PLN,4.41534,2020-08-22
,PLN,4.41534,2020-08-23
,PLN,4.392822,2020-08-24
,PLN,4.401477,2020-08-25
,PLN,4.420489,2020-08-26
,PLN,4.414259,2020-08-27
,PLN,4.384916,2020-08-28
,PLN,4.388605,2020-08-29
,PLN,4.388605,2020-08-30
,PLN,4.395182,2020-08-31
,PLN,4.388709,2020-09-1
,PLN,4.417672,2020-09-2
,PLN,4.440178,2020-09-3
,PLN,4.463437,2020-09-4
,PLN,4.45663,2020-09-5
,PLN,4.45663,2020-09-6
,PLN,4.437924,2020-09-7
,PLN,4.454851,2020-09-8
,PLN,4.439632,2020-09-9
,PLN,4.451245,2020-09-10
,PLN,4.452409,2020-09-11
,PLN,4.45543,2020-09-12
,PLN,4.45543,2020-09-13
,PLN,4.44666,2020-09-14
,PLN,4.455716,2020-09-15
,PLN,4.448799,2020-09-16
,PLN,4.454102,2020-09-17
,PLN,4.459496,2020-09-18
,PLN,4.459814,2020-09-19
,PLN,4.459814,2020-09-20
,PLN,4.499246,2020-09-21
,PLN,4.488774,2020-09-22
,PLN,4.505618,2020-09-23
,PLN,4.555029,2020-09-24
,PLN,4.552408,2020-09-25
,PLN,4.550592,2020-09-26
,PLN,4.550592,2020-09-27
,PLN,4.586773,2020-09-28
,PLN,4.530686,2020-09-29
,PLN,4.526655,2020-09-30
,PLN,4.481139,2020-10-1
,PLN,4.501547,2020-10-2
,PLN,4.503507,2020-10-3
,PLN,4.503507,2020-10-4
,PLN,4.489258,2020-10-5
,PLN,4.481983,2020-10-6
,PLN,4.482528,2020-10-7
,PLN,4.490071,2020-10-8
,PLN,4.466225,2020-10-9
,PLN,4.47076,2020-10-10
,PLN,4.47076,2020-10-11
,PLN,4.467521,2020-10-12
,PLN,4.495391,2020-10-13
,PLN,4.514666,2020-10-14
,PLN,4.553609,2020-10-15
,PLN,4.543628,2020-10-16
,PLN,4.546837,2020-10-17
,PLN,4.546837,2020-10-18
,PLN,4.57637,2020-10-19
,PLN,4.564829,2020-10-20
,PLN,4.571357,2020-10-21
,PLN,4.572831,2020-10-22
,PLN,4.571963,2020-10-23
,PLN,4.568806,2020-10-24
,PLN,4.568806,2020-10-25
,PLN,4.579475,2020-10-26
,PLN,4.582183,2020-10-27
,PLN,4.62166,2020-10-28
,PLN,4.618009,2020-10-29
,PLN,4.614224,2020-10-30
,PLN,4.619093,2020-10-31
,PLN,4.619093,2020-11-1
,PLN,4.607774,2020-11-2
,PLN,4.539176,2020-11-3
,PLN,4.541191,2020-11-4
,PLN,4.532848,2020-11-5
,PLN,4.50506,2020-11-6
,PLN,4.501673,2020-11-7
,PLN,4.501673,2020-11-8
,PLN,4.488665,2020-11-9
,PLN,4.496459,2020-11-10
,PLN,4.484568,2020-11-11
,PLN,4.483469,2020-11-12
,PLN,4.48668,2020-11-13
,PLN,4.483356,2020-11-14
,PLN,4.483356,2020-11-15
,PLN,4.473852,2020-11-16
,PLN,4.489076,2020-11-17
,PLN,4.467847,2020-11-18
,PLN,4.470636,2020-11-19
,PLN,4.462519,2020-11-20
,PLN,4.47039,2020-11-21
,PLN,4.47039,2020-11-22
,PLN,4.475612,2020-11-23
,PLN,4.461403,2020-11-24
,PLN,4.463406,2020-11-25
,PLN,4.474541,2020-11-26
,PLN,4.485404,2020-11-27
,PLN,4.483595,2020-11-28
,PLN,4.483595,2020-11-29
,PLN,4.480688,2020-11-30
,PLN,4.45084,2020-12-1
,PLN,4.486593,2020-12-2
,PLN,4.468079,2020-12-3
,PLN,4.471385,2020-12-4
,PLN,4.46989,2020-12-5
,PLN,4.46989,2020-12-6
,PLN,4.470326,2020-12-7
,PLN,4.451617,2020-12-8
,PLN,4.433475,2020-12-9
,PLN,4.426949,2020-12-10
,PLN,4.446013,2020-12-11
,PLN,4.446877,2020-12-12
,PLN,4.446877,2020-12-13
,PLN,4.443088,2020-12-14
,PLN,4.439858,2020-12-15
,PLN,4.44305,2020-12-16
,PLN,4.436998,2020-12-17
,PLN,4.479203,2020-12-18
,PLN,4.47317,2020-12-19
,PLN,4.47317,2020-12-20
,PLN,4.489597,2020-12-21
,PLN,4.506678,2020-12-22
,PLN,4.506802,2020-12-23
,PLN,4.500937,2020-12-24
,PLN,4.517784,2020-12-25
,PLN,4.54229,2020-12-26
,PLN,4.54229,2020-12-27
,PLN,4.491687,2020-12-28
,PLN,4.534867,2020-12-29
,PLN,4.57919,2020-12-30
,PLN,4.57045,2020-12-31
,PLN,4.554102,2021-01-1
,PLN,4.555199,2021-01-2
,PLN,4.555199,2021-01-3
,PLN,4.544766,2021-01-4
,PLN,4.534481,2021-01-5
,PLN,4.526671,2021-01-6
,PLN,4.516503,2021-01-7
,PLN,4.510077,2021-01-8
,PLN,4.513164,2021-01-9
,PLN,4.513164,2021-01-10
,PLN,4.523439,2021-01-11
,PLN,4.527307,2021-01-12
,PLN,4.534667,2021-01-13
,PLN,4.542141,2021-01-14
,PLN,4.539538,2021-01-15
,PLN,4.531768,2021-01-18
,PLN,4.530618,2021-01-19
,PLN,4.533107,2021-01-20
,PLN,4.533889,2021-01-21
,PLN,4.537373,2021-01-22
,PLN,4.540845,2021-01-23
,PLN,4.540845,2021-01-24
,PLN,4.542068,2021-01-25
,PLN,4.547239,2021-01-26
,PLN,4.546874,2021-01-27
,PLN,4.541486,2021-01-28
,PLN,4.523125,2021-01-29
,PLN,4.522511,2021-01-30
,PLN,4.522614,2021-01-31
,PLN,4.507871,2021-02-1
,PLN,4.482228,2021-02-2
,PLN,4.484551,2021-02-3
,PLN,4.502194,2021-02-4
,PLN,4.486252,2021-02-5
,PLN,4.483451,2021-02-6
,PLN,4.483451,2021-02-7
,PLN,4.476291,2021-02-8
,PLN,4.475173,2021-02-9
,PLN,4.489733,2021-02-10
,PLN,4.503538,2021-02-11
,PLN,4.49645,2021-02-12
,PLN,4.497493,2021-02-13
,PLN,4.497493,2021-02-14
,PLN,4.482593,2021-02-15
,PLN,4.494827,2021-02-16
,PLN,4.498414,2021-02-17
,PLN,4.493438,2021-02-18
,PLN,4.481747,2021-02-19
,PLN,4.485473,2021-02-20
,PLN,4.485085,2021-02-21
,PLN,4.494038,2021-02-22
,PLN,4.506199,2021-02-23
,PLN,4.50834,2021-02-24
,PLN,4.515451,2021-02-25
,PLN,4.521428,2021-02-26
,PLN,4.517893,2021-02-27
,PLN,4.517893,2021-02-28
,PLN,4.53585,2021-03-1
,PLN,4.540078,2021-03-2
,PLN,4.543733,2021-03-3
,PLN,4.555824,2021-03-4
,PLN,4.588645,2021-03-5
,PLN,4.589873,2021-03-6
,PLN,4.589873,2021-03-7
,PLN,4.595975,2021-03-8
,PLN,4.57532,2021-03-9
,PLN,4.575094,2021-03-10
,PLN,4.584301,2021-03-11
,PLN,4.579688,2021-03-12
,PLN,4.582458,2021-03-13
,PLN,4.582756,2021-03-14
,PLN,4.589138,2021-03-15
,PLN,4.598414,2021-03-16
,PLN,4.607767,2021-03-17
,PLN,4.619187,2021-03-18
,PLN,4.615493,2021-03-19
,PLN,4.631896,2021-03-20
,PLN,4.631896,2021-03-21
,PLN,4.593781,2021-03-22
,PLN,4.612281,2021-03-23
,PLN,4.623979,2021-03-24
,PLN,4.637003,2021-03-25
,PLN,4.63892,2021-03-26
,PLN,4.653946,2021-03-27
,PLN,4.653946,2021-03-28
,PLN,4.667769,2021-03-29
,PLN,4.65831,2021-03-30
,PLN,4.632881,2021-03-31
,PLN,4.587967,2021-04-1
,PLN,4.603475,2021-04-2
,PLN,4.59477,2021-04-4
,PLN,4.592875,2021-04-5
,PLN,4.594298,2021-04-6
,PLN,4.574512,2021-04-7
,PLN,4.54215,2021-04-8
,PLN,4.53113,2021-04-9
,PLN,4.534502,2021-04-10
,PLN,4.544261,2021-04-11
,PLN,4.534441,2021-04-12
,PLN,4.564639,2021-04-13
,PLN,4.553023,2021-04-14
,PLN,4.552733,2021-04-15
,PLN,4.543894,2021-04-16
,PLN,4.542088,2021-04-17
,PLN,4.542597,2021-04-18
,PLN,4.554383,2021-04-19
,PLN,4.552245,2021-04-20
,PLN,4.558542,2021-04-21
,PLN,4.557611,2021-04-22
,PLN,4.556758,2021-04-23
,PLN,4.55615,2021-04-24
,PLN,4.55615,2021-04-25
,PLN,4.558701,2021-04-26
,PLN,4.568123,2021-04-27
,PLN,4.584399,2021-04-28
,PLN,4.570138,2021-04-29
,PLN,4.555318,2021-04-30
,PLN,4.556703,2021-05-1
,PLN,4.556703,2021-05-2
,PLN,4.546228,2021-05-3
,PLN,4.560423,2021-05-4
,PLN,4.569626,2021-05-5
,PLN,4.572568,2021-05-6
,PLN,4.55455,2021-05-7
,PLN,4.552157,2021-05-8
,PLN,4.552157,2021-05-9
,PLN,4.56098,2021-05-10
,PLN,4.547144,2021-05-11
,PLN,4.548273,2021-05-12
,PLN,4.526373,2021-05-13
,PLN,4.527637,2021-05-14
,PLN,4.528902,2021-05-15
,PLN,4.528902,2021-05-16
,PLN,4.533435,2021-05-17
,PLN,4.519455,2021-05-18
,PLN,4.515706,2021-05-19
,PLN,4.489531,2021-05-20
